"project";"link";"area";"price_with_discount";"price_without_discount";"flat_id";"floor";"building_name";"section_number";"section_floors_count"
"Речной порт";"https://tyumen.brusnika.ru/flat/63594/";"66,1";"12660000";"15820000";"63594";"6";"Дом 4";"8";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/66875/";"66,1";"12660000";"15820000";"66875";"8";"Дом 4";"8";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/65826/";"67,6";"12660000";"15830000";"65826";"5";"Дом 4";"5";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66350/";"67,9";"12660000";"14890000";"66350";"7";"Урбан-вилла 1";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/54144/";"66,1";"12660000";"15820000";"54144";"7";"Дом 4";"8";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/71350/";"67,5";"12660000";"15830000";"71350";"4";"Дом 4";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67128/";"82,1";"12670000";"14080000";"67128";"6";"Дом 2-1";"7";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67215/";"82,1";"12670000";"14080000";"67215";"6";"Дом 2-1";"3";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/62035/";"65,1";"12690000";"14930000";"62035";"3";"Дом 2";"2";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44290/";"80,1";"12750000";"15940000";"44290";"5";"Дом у озера 2";"5";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44292/";"80,1";"12750000";"15940000";"44292";"4";"Дом у озера 2";"5";""
"Речной порт";"https://tyumen.brusnika.ru/flat/56730/";"67,6";"12770000";"15960000";"56730";"5";"Дом 4";"7";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/56722/";"67,5";"12770000";"15960000";"56722";"4";"Дом 4";"7";"10"
"Зарека";"https://tyumen.brusnika.ru/flat/67331/";"82,1";"12780000";"14200000";"67331";"6";"Дом 2-1";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54679/";"65,1";"12820000";"15080000";"54679";"5";"Дом 2";"2";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/71356/";"65,9";"12820000";"16020000";"71356";"9";"Дом 4";"7";"10"
"Дом у озера";"https://tyumen.brusnika.ru/flat/47980/";"80,1";"12840000";"16050000";"47980";"7";"Дом у озера 2";"5";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44394/";"84";"12850000";"16060000";"44394";"2";"Дом у озера 2";"5";""
"Речной порт";"https://tyumen.brusnika.ru/flat/56739/";"67,6";"12880000";"16100000";"56739";"8";"Дом 4";"7";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/56470/";"67,6";"12880000";"16100000";"56470";"7";"Дом 4";"7";"10"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66328/";"68,4";"12880000";"15150000";"66328";"7";"Урбан-вилла 1";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/59774/";"63,8";"12900000";"15180000";"59774";"2";"Дом 2";"9";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/71173/";"76,3";"12900000";"17200000";"71173";"1";"Дом 8";"4";""
"Республики 205";"https://tyumen.brusnika.ru/flat/48202/";"105,3";"12990000";"16240000";"48202";"8";"Дом 2";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/69941/";"57,8";"12990000";"17320000";"69941";"6";"Дом 8";"2";""
"Речной порт";"https://tyumen.brusnika.ru/flat/69942/";"57,4";"12990000";"17320000";"69942";"6";"Дом 8";"6";""
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/43389/";"118,7";"13010000";"17340000";"43389";"1";"Дом 7-2";"1";"25"
"Речной порт";"https://tyumen.brusnika.ru/flat/71339/";"83,1";"13020000";"16280000";"71339";"6";"Дом 4";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48201/";"105,6";"13020000";"16270000";"48201";"8";"Дом 2";"2";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/65602/";"90,8";"13050000";"15350000";"65602";"4";"Дом у озера 3";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48186/";"91,2";"13060000";"16330000";"48186";"16";"Дом 2";"3";"16"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60083/";"95";"13090000";"15400000";"60083";"2";"Дом у озера 3";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/44929/";"112,1";"13090000";"17450000";"44929";"1";"Дом 1";"7";"6"
"Зарека";"https://tyumen.brusnika.ru/flat/44959/";"112,1";"13090000";"17450000";"44959";"1";"Дом 1";"7";"6"
"Республики 205";"https://tyumen.brusnika.ru/flat/48277/";"106,5";"13100000";"16370000";"48277";"7";"Дом 2";"4";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48180/";"92";"13110000";"16390000";"48180";"16";"Дом 2";"3";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/69940/";"57,3";"13110000";"17480000";"69940";"6";"Дом 8";"6";""
"Зарека";"https://tyumen.brusnika.ru/flat/44936/";"112,1";"13120000";"17490000";"44936";"1";"Дом 1";"8";"6"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/70025/";"77,9";"13130000";"16410000";"70025";"13";"Дом 1";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/67608/";"75,2";"13140000";"16420000";"67608";"4";"Дом 4";"1";"8"
"Октябрьский";"https://tyumen.brusnika.ru/flat/31305/";"167,6";"";"13160000";"31305";"10";"Дом 1";"3";"10"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66308/";"90,8";"13160000";"15480000";"66308";"6";"Дом у озера 3";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60117/";"90,8";"13170000";"15490000";"60117";"7";"Дом у озера 3";"4";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52258/";"114,1";"13170000";"16460000";"52258";"9";"Дом 9";"2";"9"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52259/";"114";"13170000";"16460000";"52259";"9";"Дом 9";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/51620/";"105,3";"13220000";"16530000";"51620";"2";"Дом 5-2";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67099/";"96,5";"13250000";"14720000";"67099";"2";"Дом 2-1";"5";"16"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51753/";"111";"13260000";"16570000";"51753";"6";"Дом 9";"6";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/71363/";"56,9";"13280000";"16600000";"71363";"8";"Дом 4";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60113/";"82,3";"13290000";"15640000";"60113";"2";"Дом у озера 3";"5";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52872/";"114,8";"13300000";"16620000";"52872";"1";"Дом 9";"3";"9"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52253/";"115";"13310000";"16640000";"52253";"1";"Дом 9";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67129/";"88,7";"13310000";"14790000";"67129";"12";"Дом 2-1";"5";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67033/";"88,7";"13310000";"14790000";"67033";"13";"Дом 2-1";"5";"16"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51744/";"115,4";"13320000";"16650000";"51744";"1";"Дом 9";"2";"9"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52228/";"115,4";"13320000";"16650000";"52228";"1";"Дом 9";"7";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56451/";"100,4";"13350000";"16690000";"56451";"2";"Дом 3-1";"7";"9"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60130/";"84,4";"13350000";"15700000";"60130";"1";"Дом у озера 3";"3";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/57178/";"91,9";"13350000";"15710000";"57178";"22";"Дом 5-1";"1";"25"
"Республики 205";"https://tyumen.brusnika.ru/flat/56102/";"100,7";"13360000";"16700000";"56102";"2";"Дом 3-1";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/54930/";"107,4";"13370000";"16710000";"54930";"2";"Дом 3-1";"6";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67254/";"88,7";"13370000";"14860000";"67254";"15";"Дом 2-1";"5";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/66351/";"98,6";"13380000";"16720000";"66351";"2";"Дом 4";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67288/";"96,3";"13390000";"14880000";"67288";"5";"Дом 2-1";"5";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/70102/";"65,1";"13390000";"15750000";"70102";"6";"Дом 2";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48239/";"106,2";"13400000";"16750000";"48239";"1";"Дом 2";"5";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54678/";"63,1";"13400000";"15770000";"54678";"4";"Дом 2";"1";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/66888/";"67,3";"13470000";"16840000";"66888";"5";"Дом 1";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67193/";"96,6";"13480000";"14980000";"67193";"6";"Дом 2-1";"5";"16"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/46564/";"94,1";"13500000";"13640000";"46564";"1";"Дом 8";"2";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/51616/";"111,5";"13510000";"16890000";"51616";"2";"Дом 5-2";"5";"6"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58336/";"66,8";"13520000";"16900000";"58336";"6";"Дом 1";"5";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/66892/";"63,1";"13520000";"15900000";"66892";"6";"Дом 2";"1";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67140/";"99,6";"13530000";"15030000";"67140";"3";"Дом 2-1";"7";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51757/";"114,4";"13540000";"16930000";"51757";"6";"Дом 9";"6";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/54949/";"109,1";"13560000";"16950000";"54949";"2";"Дом 3-1";"7";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56860/";"71,2";"13560000";"15950000";"56860";"3";"Дом 2";"9";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/49046/";"109,3";"13570000";"16960000";"49046";"6";"Дом 10";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67247/";"96,2";"13570000";"15080000";"67247";"7";"Дом 2-1";"5";"16"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/49061/";"109,4";"13580000";"16970000";"49061";"6";"Дом 10";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67286/";"96,3";"13580000";"15090000";"67286";"8";"Дом 2-1";"5";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67307/";"96,3";"13580000";"15090000";"67307";"9";"Дом 2-1";"5";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/54132/";"88,8";"13580000";"16970000";"54132";"3";"Дом 4";"8";"9"
"Республики 205";"https://tyumen.brusnika.ru/flat/54929/";"106,9";"13620000";"17030000";"54929";"2";"Дом 3-1";"8";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51759/";"118,2";"13620000";"17020000";"51759";"7";"Дом 9";"2";"9"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60131/";"82,1";"13620000";"16020000";"60131";"6";"Дом у озера 3";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67274/";"80,4";"13630000";"15140000";"67274";"6";"Дом 2-1";"6";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60107/";"90,8";"13630000";"16040000";"60107";"5";"Дом у озера 3";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54725/";"96,4";"13650000";"16060000";"54725";"8";"Дом 2";"5";"11"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51761/";"115,8";"13660000";"17080000";"51761";"8";"Дом 9";"4";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67073/";"92,8";"13660000";"15180000";"67073";"16";"Дом 2-1";"5";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67281/";"100,7";"13660000";"15180000";"67281";"3";"Дом 2-1";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67892/";"91,9";"13660000";"16070000";"67892";"23";"Дом 5-1";"1";"25"
"Зарека";"https://tyumen.brusnika.ru/flat/67078/";"88";"13670000";"15190000";"67078";"10";"Дом 2-1";"5";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/57174/";"91,9";"13670000";"16080000";"57174";"23";"Дом 5-1";"1";"25"
"Республики 205";"https://tyumen.brusnika.ru/flat/54800/";"107,3";"13690000";"17110000";"54800";"2";"Дом 3-1";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/69613/";"81,1";"13700000";"17120000";"69613";"9";"Дом 5-2";"3";"9"
"Республики 205";"https://tyumen.brusnika.ru/flat/48194/";"110";"13730000";"17160000";"48194";"1";"Дом 2";"1";"9"
"Республики 205";"https://tyumen.brusnika.ru/flat/48173/";"110,1";"13730000";"17160000";"48173";"1";"Дом 2";"1";"9"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51748/";"119,1";"13770000";"17210000";"51748";"8";"Дом 9";"3";"9"
"Республики 205";"https://tyumen.brusnika.ru/flat/54941/";"108,1";"13770000";"17210000";"54941";"2";"Дом 3-1";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/57160/";"115,7";"13770000";"16200000";"57160";"13";"Дом 5-1";"1";"25"
"Речной порт";"https://tyumen.brusnika.ru/flat/54148/";"81,4";"13780000";"17230000";"54148";"4";"Дом 4";"6";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49634/";"67,2";"13800000";"17250000";"49634";"6";"Дом 1";"2";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/66327/";"83,1";"13810000";"17260000";"66327";"3";"Дом 4";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50063/";"66,8";"13810000";"17260000";"50063";"5";"Дом 1";"2";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56453/";"108";"13840000";"17300000";"56453";"2";"Дом 3-1";"5";"9"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60108/";"101,3";"13840000";"16280000";"60108";"2";"Дом у озера 3";"3";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67298/";"82,5";"13910000";"15450000";"67298";"6";"Дом 2-1";"6";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/62029/";"71";"13940000";"17420000";"62029";"4";"Дом 1";"5";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44342/";"110";"13970000";"17460000";"44342";"8";"Дом у озера 2";"2";""
"Речной порт";"https://tyumen.brusnika.ru/flat/56743/";"85,1";"13980000";"17480000";"56743";"3";"Дом 4";"7";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/25870/";"67,8";"";"13990000";"25870";"3";"Дом 1";"2";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/71369/";"117,1";"14020000";"25020000";"71369";"9";"Дом 4";"2";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54713/";"72,2";"14030000";"16510000";"54713";"2";"Дом 2";"4";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67607/";"57,1";"14030000";"17540000";"67607";"10";"Дом 4";"3";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/66347/";"80,3";"14040000";"17550000";"66347";"7";"Дом 4";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/47917/";"111,3";"14060000";"17570000";"47917";"8";"Дом у озера 2";"5";""
"Зарека";"https://tyumen.brusnika.ru/flat/65917/";"116,5";"14080000";"17600000";"65917";"2";"Дом 5-2";"2";"9"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51786/";"118,1";"14100000";"17620000";"51786";"6";"Дом 9";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44323/";"111,8";"14120000";"17650000";"44323";"8";"Дом у озера 2";"3";""
"Зарека";"https://tyumen.brusnika.ru/flat/52933/";"117,1";"14140000";"17670000";"52933";"9";"Дом 5-2";"2";"9"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48561/";"114,2";"14160000";"17700000";"48561";"8";"Дом 10";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/37752/";"75,9";"14160000";"18880000";"37752";"5";"Дом 7";"1";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54664/";"77,1";"14180000";"16680000";"54664";"5";"Дом 2";"1";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/55055/";"70,3";"14210000";"17760000";"55055";"4";"Дом 1";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/44920/";"116,2";"14280000";"19040000";"44920";"1";"Дом 1";"6";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67605/";"70,3";"14310000";"17890000";"67605";"8";"Дом 4";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/56253/";"118,8";"14330000";"17910000";"56253";"2";"Дом 5-2";"1";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/56432/";"113,8";"14410000";"18010000";"56432";"8";"Дом 3-1";"8";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/71348/";"97,5";"14410000";"18010000";"71348";"3";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56841/";"71,7";"14420000";"18020000";"56841";"4";"Дом 1";"5";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49611/";"71,7";"14420000";"18020000";"49611";"6";"Дом 1";"5";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48248/";"121,6";"14450000";"18060000";"48248";"7";"Дом 2";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67225/";"85,3";"14460000";"16070000";"67225";"6";"Дом 2-1";"7";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/66893/";"72,5";"14480000";"17040000";"66893";"6";"Дом 2";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/44916/";"117,6";"14490000";"19320000";"44916";"1";"Дом 1";"6";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/58432/";"67,5";"14510000";"19350000";"58432";"8";"Дом 9";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67276/";"97,3";"14520000";"16130000";"67276";"2";"Дом 2-1";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48258/";"122,7";"14530000";"18160000";"48258";"7";"Дом 2";"6";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/43591/";"129,5";"14530000";"19370000";"43591";"25";"Дом 7-2";"1";"25"
"Речной порт";"https://tyumen.brusnika.ru/flat/71373/";"60,4";"14540000";"18170000";"71373";"8";"Дом 4";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/51619/";"87";"14550000";"18190000";"51619";"9";"Дом 5-2";"2";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67164/";"111,9";"14560000";"16180000";"67164";"4";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/71368/";"60,7";"14580000";"18230000";"71368";"9";"Дом 4";"8";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54733/";"84,3";"14590000";"17160000";"54733";"3";"Дом 2";"5";"11"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50038/";"69,9";"14620000";"18270000";"50038";"6";"Дом 1";"2";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/58423/";"88";"14710000";"18390000";"58423";"9";"Дом 4";"7";"10"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44409/";"116,1";"14720000";"18400000";"44409";"3";"Дом у озера 2";"5";""
"Речной порт";"https://tyumen.brusnika.ru/flat/71352/";"91,4";"14720000";"18400000";"71352";"6";"Дом 4";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56431/";"116,6";"14750000";"18440000";"56431";"8";"Дом 3-1";"8";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/43742/";"138,8";"14750000";"19670000";"43742";"2";"Дом 1";"6";"15"
"Дом у озера";"https://tyumen.brusnika.ru/flat/47916/";"116,8";"14750000";"18440000";"47916";"1";"Дом у озера 2";"6";""
"Республики 205";"https://tyumen.brusnika.ru/flat/43809/";"138,2";"14760000";"19680000";"43809";"3";"Дом 1";"6";"15"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54721/";"90,3";"14770000";"17380000";"54721";"2";"Дом 2";"5";"11"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/43582/";"141,9";"14790000";"19720000";"43582";"24";"Дом 7-2";"1";"25"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/46652/";"104,8";"14800000";"14950000";"46652";"1";"Дом 8";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48257/";"124,9";"14800000";"18500000";"48257";"7";"Дом 2";"8";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/52929/";"122";"14800000";"18500000";"52929";"8";"Дом 5-2";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67183/";"108,4";"14800000";"16440000";"67183";"7";"Дом 2-1";"2";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67146/";"112,3";"14810000";"16460000";"67146";"7";"Дом 2-1";"3";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52254/";"121,4";"14820000";"18530000";"52254";"9";"Дом 9";"4";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/66462/";"88,9";"14820000";"18530000";"66462";"3";"Дом 4";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/37823/";"76";"14820000";"19760000";"37823";"5";"Дом 7";"2";""
"Зарека";"https://tyumen.brusnika.ru/flat/67147/";"112,4";"14830000";"16480000";"67147";"8";"Дом 2-1";"3";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/43753/";"139";"14840000";"19780000";"43753";"7";"Дом 1";"6";"15"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/43516/";"143,8";"14850000";"19800000";"43516";"23";"Дом 7-2";"1";"25"
"Речной порт";"https://tyumen.brusnika.ru/flat/71377/";"60,7";"14850000";"18560000";"71377";"10";"Дом 4";"7";"10"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60124/";"95,4";"14880000";"17500000";"60124";"1";"Дом у озера 3";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67313/";"114,4";"14880000";"16530000";"67313";"3";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/42980/";"68,5";"14940000";"19920000";"42980";"8";"Дом 9";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67301/";"114,5";"14940000";"16600000";"67301";"5";"Дом 2-1";"2";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48595/";"122,7";"15010000";"18760000";"48595";"8";"Дом 10";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44340/";"109,8";"15010000";"18760000";"44340";"8";"Дом у озера 2";"7";""
"Речной порт";"https://tyumen.brusnika.ru/flat/54143/";"118,5";"15010000";"18760000";"54143";"6";"Дом 4";"3";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/71375/";"61,4";"15010000";"18760000";"71375";"10";"Дом 4";"7";"10"
"Республики 205";"https://tyumen.brusnika.ru/flat/56406/";"121,5";"15020000";"18780000";"56406";"8";"Дом 3-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/56713/";"118,4";"15020000";"18780000";"56713";"2";"Дом 4";"3";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/64967/";"118,5";"15040000";"18800000";"64967";"8";"Дом 4";"3";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/56689/";"118,5";"15060000";"18820000";"56689";"7";"Дом 4";"3";"10"
"Зарека";"https://tyumen.brusnika.ru/flat/69617/";"122,3";"15080000";"18850000";"69617";"6";"Дом 5-2";"5";"6"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48562/";"122,6";"15090000";"18860000";"48562";"8";"Дом 10";"2";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48864/";"124";"15110000";"18890000";"48864";"2";"Дом 10";"1";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60175/";"92,7";"15130000";"17800000";"60175";"5";"Дом у озера 3";"3";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67096/";"108,5";"15150000";"16830000";"67096";"16";"Дом 2-1";"5";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/48236/";"128,5";"15180000";"18980000";"48236";"7";"Дом 2";"6";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56286/";"84,2";"15200000";"19000000";"56286";"3";"Дом 1";"4";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23242/";"42,3";"15220000";"17100000";"23242";"5";"Дом 2";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/69611/";"121,7";"15230000";"19040000";"69611";"6";"Дом 5-2";"5";"6"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60088/";"97";"15260000";"17950000";"60088";"1";"Дом у озера 3";"3";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54669/";"94,5";"15290000";"17990000";"54669";"2";"Дом 2";"1";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/43399/";"147,2";"15290000";"20380000";"43399";"24";"Дом 7-2";"1";"25"
"Речной порт";"https://tyumen.brusnika.ru/flat/54129/";"103";"15300000";"19130000";"54129";"4";"Дом 4";"3";"10"
"Зарека";"https://tyumen.brusnika.ru/flat/67317/";"106,8";"15300000";"17000000";"67317";"2";"Дом 2-1";"4";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/37740/";"76,1";"15320000";"20430000";"37740";"8";"Дом 7";"1";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50047/";"96,5";"15320000";"19150000";"50047";"2";"Дом 1";"5";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48983/";"124,3";"15330000";"19160000";"48983";"8";"Дом 10";"3";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48989/";"124,3";"15330000";"19160000";"48989";"8";"Дом 10";"3";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48144/";"126,5";"15330000";"19160000";"48144";"16";"Дом 2";"3";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56294/";"96,7";"15350000";"19190000";"56294";"7";"Дом 1";"5";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49615/";"96,4";"15360000";"19200000";"49615";"4";"Дом 1";"5";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56290/";"84,2";"15360000";"19200000";"56290";"4";"Дом 1";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54707/";"90,7";"15360000";"18070000";"54707";"3";"Дом 2";"3";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67208/";"119";"15420000";"17130000";"67208";"3";"Дом 2-1";"3";"8"
